max_rpd,max_r2,R2_rdn,RPD_rdn,C_R2,epsilon_R2,C_RPD,epsilon_RPD,PCA Variancia,random_numbers
              0.9802274388019849,0.0,              0,1,              0,0,              0.01,0.001,0.9500000000000002,              1
              ==============================================================

max_rpd,max_r2,R2_rdn,RPD_rdn,C_R2,epsilon_R2,C_RPD,epsilon_RPD,PCA Variancia,random_numbers
              0.9805294699952462,0.0,              0,1,              0,0,              0.01,0.001,0.9500000000000002,              1
              ==============================================================

max_rpd,max_r2,R2_rdn,RPD_rdn,C_R2,epsilon_R2,C_RPD,epsilon_RPD,PCA Variancia,random_numbers
              0.9811340747918833,0.0,              0,1,              0,0,              0.1,0.001,0.9500000000000002,              1
              ==============================================================

max_rpd,max_r2,R2_rdn,RPD_rdn,C_R2,epsilon_R2,C_RPD,epsilon_RPD,PCA Variancia,random_numbers
              0.9811639844007569,0.0,              0,1,              0,0,              0.1,0.01,0.9500000000000002,              1
              ==============================================================

max_rpd,max_r2,R2_rdn,RPD_rdn,C_R2,epsilon_R2,C_RPD,epsilon_RPD,PCA Variancia,random_numbers
              0.9817677532103004,0.0,              0,1,              0,0,              1.0,0.001,0.9500000000000002,              1
              ==============================================================

max_rpd,max_r2,R2_rdn,RPD_rdn,C_R2,epsilon_R2,C_RPD,epsilon_RPD,PCA Variancia,random_numbers
              0.9817959544882019,0.0,              0,1,              0,0,              1.0,0.01,0.9500000000000002,              1
              ==============================================================

