time	V(V_Tout,Vcm)	V(V_tin,Vcm)
4.922427727730741e-06	9.236105e-01	2.620519e-01
5.045878721982758e-06	9.252487e-01	2.608566e-01
5.190601411369361e-06	9.266368e-01	2.649861e-01
5.362174567785763e-06	9.270045e-01	2.730259e-01
5.552566747715273e-06	9.251504e-01	2.821975e-01
5.689332746961413e-06	9.234947e-01	2.886052e-01
5.810659210453918e-06	9.224677e-01	2.936007e-01
5.930938344480455e-06	9.216467e-01	2.966852e-01
6.045664493533647e-06	9.209561e-01	2.968874e-01
6.165548823101785e-06	9.200444e-01	2.931223e-01
6.346785695618146e-06	9.192945e-01	2.832273e-01
6.465657365254225e-06	9.191455e-01	2.752709e-01
6.588787325603487e-06	9.187247e-01	2.662612e-01
6.721823401466129e-06	9.181786e-01	2.575658e-01
6.849302917696270e-06	9.175956e-01	2.519889e-01
7.015247648939964e-06	9.163450e-01	2.493331e-01
7.186260324062745e-06	9.140401e-01	2.499763e-01
7.339507558216607e-06	9.115468e-01	2.524402e-01
7.527186912702164e-06	9.082052e-01	2.563905e-01
7.696562431297965e-06	9.050143e-01	2.598864e-01
7.846303932447820e-06	9.021709e-01	2.622352e-01
8.006412799514214e-06	8.993419e-01	2.644342e-01
8.096968441646172e-06	8.978600e-01	2.669631e-01
8.174819663360897e-06	8.965869e-01	2.712243e-01
8.257500857353041e-06	8.953258e-01	2.780100e-01
8.376716966502443e-06	8.934830e-01	2.900391e-01
8.497593600738999e-06	8.915523e-01	3.032096e-01
8.683166819532239e-06	8.888137e-01	3.220903e-01
8.863137718352149e-06	8.870481e-01	3.344714e-01
9.074039393474207e-06	8.864777e-01	3.367280e-01
9.315857606574136e-06	8.876228e-01	3.260915e-01
9.471906908911487e-06	8.892126e-01	3.142416e-01
9.601836796695941e-06	8.908411e-01	3.031469e-01
9.726223100891756e-06	8.925210e-01	2.936507e-01
9.850650706213419e-06	8.942566e-01	2.868814e-01
9.979057741358768e-06	8.959591e-01	2.841347e-01
1.009386691794800e-05	8.973685e-01	2.867628e-01
1.021148577326464e-05	8.987911e-01	2.951480e-01
1.034934307969857e-05	8.998330e-01	3.094552e-01
1.046569528859641e-05	9.002670e-01	3.235086e-01
1.058425093234075e-05	9.008188e-01	3.384928e-01
1.070900016689041e-05	9.015430e-01	3.528162e-01
1.083586507421139e-05	9.025986e-01	3.637143e-01
1.097669139140017e-05	9.038274e-01	3.680958e-01
1.116611703644077e-05	9.054737e-01	3.609608e-01
1.139035167836934e-05	9.112576e-01	3.441067e-01
1.152968436468074e-05	9.159284e-01	3.308374e-01
1.164303655728613e-05	9.192471e-01	3.191856e-01
1.175598200523570e-05	9.223649e-01	3.094154e-01
1.190691360920146e-05	9.263324e-01	3.013246e-01
1.204683888400755e-05	9.297157e-01	2.999949e-01
1.218849511485084e-05	9.328373e-01	3.047529e-01
1.235347998546171e-05	9.357025e-01	3.145690e-01
1.249341205698144e-05	9.374698e-01	3.244530e-01
1.262166932177159e-05	9.389725e-01	3.337850e-01
1.275049064891056e-05	9.403928e-01	3.417923e-01
1.289438542199761e-05	9.418940e-01	3.477652e-01
1.300799563031903e-05	9.432067e-01	3.492244e-01
1.310904842582136e-05	9.445249e-01	3.469251e-01
1.321266527045423e-05	9.460250e-01	3.411250e-01
1.331245440731544e-05	9.475423e-01	3.329359e-01
1.342830575819026e-05	9.494199e-01	3.215416e-01
1.354479796806504e-05	9.514088e-01	3.095087e-01
1.367949862882914e-05	9.536303e-01	2.966180e-01
1.382918635798434e-05	9.560549e-01	2.861331e-01
1.398251036753788e-05	9.589118e-01	2.817456e-01
1.417201411940965e-05	9.609647e-01	2.801318e-01
1.434659704362156e-05	9.608536e-01	2.776057e-01
1.452595445875191e-05	9.598075e-01	2.741065e-01
1.473074988407696e-05	9.579011e-01	2.704360e-01
1.492375506745328e-05	9.559120e-01	2.688749e-01
1.512870324526624e-05	9.537974e-01	2.706576e-01
1.534387816311750e-05	9.512310e-01	2.758265e-01
1.549403872692240e-05	9.488924e-01	2.804295e-01
1.563075030319095e-05	9.466190e-01	2.847521e-01
1.576600071269094e-05	9.443889e-01	2.883729e-01
1.591363090810060e-05	9.420833e-01	2.911548e-01
1.606513954855909e-05	9.401141e-01	2.944268e-01
1.616289164965545e-05	9.391150e-01	2.992890e-01
1.628769847713018e-05	9.378513e-01	3.096566e-01
1.640535419517474e-05	9.366784e-01	3.219246e-01
1.656653937957020e-05	9.352309e-01	3.398587e-01
1.674215501902519e-05	9.341306e-01	3.563032e-01
1.695928182830423e-05	9.341819e-01	3.672011e-01
1.720264262803092e-05	9.359536e-01	3.671934e-01
1.741337950383834e-05	9.384165e-01	3.604035e-01
1.758398595679771e-05	9.417639e-01	3.539399e-01
1.775455093561454e-05	9.459079e-01	3.484197e-01
1.789095922579253e-05	9.493387e-01	3.456950e-01
1.803448038269936e-05	9.528247e-01	3.452294e-01
1.814422450516230e-05	9.554622e-01	3.469667e-01
1.825703551558474e-05	9.581318e-01	3.505357e-01
1.835825766053522e-05	9.604836e-01	3.547307e-01
1.845833290845475e-05	9.628968e-01	3.595368e-01
1.859198237681294e-05	9.661638e-01	3.660120e-01
1.875272891482603e-05	9.699805e-01	3.723763e-01
1.894016311779093e-05	9.744560e-01	3.763539e-01
1.912574000533688e-05	9.791924e-01	3.759053e-01
1.931816827091055e-05	9.848728e-01	3.721647e-01
1.944598869226200e-05	9.888762e-01	3.684611e-01
1.957392294536403e-05	9.927769e-01	3.642069e-01
1.970153294657653e-05	9.966260e-01	3.604377e-01
1.987343129376172e-05	1.001723e+00	3.570463e-01
2.004495620385721e-05	1.006444e+00	3.540724e-01
2.016501944701222e-05	1.009369e+00	3.492509e-01
2.028884899905199e-05	1.012180e+00	3.401745e-01
2.041397736291890e-05	1.014768e+00	3.281295e-01
2.057882875995285e-05	1.017864e+00	3.112773e-01
2.076200759050720e-05	1.020975e+00	2.962753e-01
2.098530200011687e-05	1.025731e+00	2.924945e-01
2.123138589280340e-05	1.031170e+00	3.099701e-01
2.142487164322174e-05	1.028310e+00	3.309778e-01
2.156888352380026e-05	1.024779e+00	3.500052e-01
2.168777249514206e-05	1.023117e+00	3.665447e-01
2.177815932370855e-05	1.022700e+00	3.779119e-01
2.186227366558344e-05	1.022592e+00	3.859655e-01
2.194553176682814e-05	1.022363e+00	3.901307e-01
2.209022726642089e-05	1.022934e+00	3.934798e-01
2.222819929394098e-05	1.024457e+00	3.969635e-01
2.239884364207179e-05	1.026662e+00	4.023372e-01
2.256725367731747e-05	1.028620e+00	4.070868e-01
2.282825548556478e-05	1.033683e+00	4.126678e-01
2.313622739615586e-05	1.042253e+00	4.136192e-01
2.344132116414905e-05	1.053167e+00	4.092056e-01
2.362834242728851e-05	1.060584e+00	4.050269e-01
2.376834551543484e-05	1.066036e+00	4.020112e-01
2.390474366603496e-05	1.071354e+00	4.003985e-01
2.413226772265284e-05	1.079716e+00	3.989108e-01
2.425708257242482e-05	1.084020e+00	3.975818e-01
2.442276243535413e-05	1.089637e+00	3.950405e-01
2.457649590314855e-05	1.094662e+00	3.925679e-01
2.481318297965811e-05	1.102021e+00	3.896741e-01
2.505253774504623e-05	1.108605e+00	3.859803e-01
2.518695094315240e-05	1.111752e+00	3.800283e-01
2.533510332506938e-05	1.114946e+00	3.680620e-01
2.548303026684932e-05	1.117795e+00	3.532270e-01
2.567909558703393e-05	1.121232e+00	3.342626e-01
2.586230006933630e-05	1.124231e+00	3.239240e-01
2.611736201838800e-05	1.131061e+00	3.308948e-01
2.634985565872881e-05	1.132046e+00	3.497123e-01
2.652654775634761e-05	1.127239e+00	3.667767e-01
2.664210005672362e-05	1.124536e+00	3.792773e-01
2.676000918887948e-05	1.123347e+00	3.919188e-01
2.684596468538197e-05	1.123080e+00	3.994680e-01
2.693096318883960e-05	1.122832e+00	4.039869e-01
2.701962749525903e-05	1.122347e+00	4.049238e-01
2.719695610809788e-05	1.122488e+00	4.021237e-01
2.735931720596897e-05	1.123647e+00	3.972794e-01
2.753076900443897e-05	1.124978e+00	3.902329e-01
2.771751885026163e-05	1.126998e+00	3.830672e-01
2.785514097393149e-05	1.128710e+00	3.793348e-01
2.797613258589211e-05	1.130153e+00	3.775708e-01
2.809796041111834e-05	1.131432e+00	3.760801e-01
2.817724755447950e-05	1.132191e+00	3.741624e-01
2.827628886033008e-05	1.133132e+00	3.703475e-01
2.838420903932764e-05	1.134114e+00	3.651628e-01
2.851782541173483e-05	1.135306e+00	3.582484e-01
2.871180786123202e-05	1.137127e+00	3.495914e-01
2.891095104404742e-05	1.138770e+00	3.443300e-01
2.914400435334869e-05	1.138796e+00	3.401648e-01
2.931336995758551e-05	1.137700e+00	3.357467e-01
2.950793469930241e-05	1.136311e+00	3.293685e-01
2.970669198179962e-05	1.134815e+00	3.236533e-01
2.992062822242726e-05	1.132745e+00	3.206625e-01
3.010775202628055e-05	1.130633e+00	3.243035e-01
3.027890910448535e-05	1.128201e+00	3.351027e-01
3.044459633190059e-05	1.125079e+00	3.503838e-01
3.057989089765081e-05	1.122323e+00	3.639674e-01
3.072224413311171e-05	1.119708e+00	3.769227e-01
3.087303369982283e-05	1.117385e+00	3.862510e-01
3.103511590381314e-05	1.115767e+00	3.900499e-01
3.123712017376801e-05	1.115360e+00	3.896474e-01
3.140203079417637e-05	1.115566e+00	3.871460e-01
3.160164611688196e-05	1.116211e+00	3.832189e-01
3.181920947035970e-05	1.117421e+00	3.799060e-01
3.203266695168430e-05	1.118848e+00	3.774358e-01
3.214621052122933e-05	1.119607e+00	3.749027e-01
3.221835027581632e-05	1.120136e+00	3.719078e-01
3.228815707442778e-05	1.120593e+00	3.678063e-01
3.240839399276922e-05	1.121392e+00	3.594921e-01
3.253600443833863e-05	1.122372e+00	3.503605e-01
3.271062793289577e-05	1.123856e+00	3.394582e-01
3.289405053283901e-05	1.125297e+00	3.331385e-01
3.308918372733029e-05	1.126236e+00	3.367981e-01
3.328015861016280e-05	1.125881e+00	3.527475e-01
3.346236916721523e-05	1.123791e+00	3.755990e-01
3.358250380397691e-05	1.122340e+00	3.925189e-01
3.369570954241561e-05	1.121582e+00	4.078847e-01
3.381128122838109e-05	1.121192e+00	4.202788e-01
3.394391538931096e-05	1.121227e+00	4.271581e-01
3.414673920704109e-05	1.121754e+00	4.232994e-01
3.436664411947181e-05	1.124221e+00	4.082875e-01
3.451022898401975e-05	1.126949e+00	3.950685e-01
3.463221960704603e-05	1.129534e+00	3.833856e-01
3.475530369581344e-05	1.132045e+00	3.731664e-01
3.487988036653637e-05	1.134501e+00	3.662087e-01
3.500404899452073e-05	1.136684e+00	3.624863e-01
3.513250692162539e-05	1.138413e+00	3.584118e-01
3.525174790078000e-05	1.139587e+00	3.515007e-01
3.537585562090561e-05	1.140762e+00	3.414605e-01
3.555096597641743e-05	1.142882e+00	3.266057e-01
3.575234707324304e-05	1.144320e+00	3.121101e-01
3.597668388060061e-05	1.144398e+00	3.050667e-01
3.623195451388108e-05	1.139843e+00	3.068273e-01
3.643859898403811e-05	1.135161e+00	3.150593e-01
3.657529278542474e-05	1.132411e+00	3.228365e-01
3.671762599834509e-05	1.129120e+00	3.301830e-01
3.685944614902429e-05	1.125722e+00	3.353856e-01
3.700228682004686e-05	1.122628e+00	3.391306e-01
3.710999191952602e-05	1.120615e+00	3.434454e-01
3.720142133687362e-05	1.118985e+00	3.502886e-01
3.730244920761437e-05	1.117312e+00	3.614347e-01
3.744649847874023e-05	1.114855e+00	3.802039e-01
3.759358013169265e-05	1.112274e+00	3.993456e-01
3.778480128295084e-05	1.110048e+00	4.194425e-01
3.799846430160660e-05	1.110320e+00	4.320686e-01
3.824671941391967e-05	1.111915e+00	4.356466e-01
3.845614959350784e-05	1.113378e+00	4.345533e-01
3.873092848395157e-05	1.118763e+00	4.344953e-01
3.903723856075275e-05	1.127814e+00	4.334669e-01
3.933420187915420e-05	1.137357e+00	4.263287e-01
3.962344702212670e-05	1.147673e+00	4.152653e-01
3.977410175828473e-05	1.153190e+00	4.103159e-01
3.997406054784500e-05	1.160002e+00	4.077401e-01
4.016474137464619e-05	1.165967e+00	4.106155e-01
4.033737415993207e-05	1.170646e+00	4.172807e-01
4.046585645667561e-05	1.173833e+00	4.239213e-01
4.058371643766539e-05	1.176773e+00	4.305147e-01
4.070144382073939e-05	1.179742e+00	4.364698e-01
4.086369134369103e-05	1.183769e+00	4.424187e-01
4.110268214767589e-05	1.189992e+00	4.454209e-01
4.121418817679108e-05	1.193135e+00	4.457364e-01
4.133628626227852e-05	1.196651e+00	4.461356e-01
4.150177729722980e-05	1.201558e+00	4.467529e-01
4.168660154775481e-05	1.207204e+00	4.474517e-01
4.194272201572843e-05	1.215231e+00	4.478656e-01
4.208335465917881e-05	1.219676e+00	4.461926e-01
4.217414025954373e-05	1.222469e+00	4.423625e-01
4.226156304111140e-05	1.225092e+00	4.360312e-01
4.236066814560186e-05	1.227983e+00	4.268920e-01
4.247806571429795e-05	1.231275e+00	4.147691e-01
4.262887520913304e-05	1.235318e+00	3.996755e-01
4.281073948995772e-05	1.239950e+00	3.865570e-01
4.303453680152795e-05	1.244574e+00	3.784287e-01
4.324995843184019e-05	1.247159e+00	3.730097e-01
4.342975351138593e-05	1.248817e+00	3.677097e-01
4.362778605530544e-05	1.251583e+00	3.627902e-01
4.381315375786820e-05	1.251033e+00	3.579055e-01
4.406530662747938e-05	1.246560e+00	3.553644e-01
4.426778560547041e-05	1.242388e+00	3.607909e-01
4.440465149462514e-05	1.240841e+00	3.700894e-01
4.453102748278906e-05	1.238838e+00	3.796917e-01
4.465644466052684e-05	1.236562e+00	3.886428e-01
4.479097104977712e-05	1.233898e+00	3.956651e-01
4.499278386837743e-05	1.230279e+00	4.001494e-01
4.520708838577514e-05	1.228109e+00	3.993034e-01
4.537254604696346e-05	1.227312e+00	3.956420e-01
4.550612639716788e-05	1.226562e+00	3.912021e-01
4.567040947847286e-05	1.225700e+00	3.856910e-01
4.582020194739147e-05	1.225027e+00	3.818722e-01
4.596326887004436e-05	1.224358e+00	3.795835e-01
4.611391242267612e-05	1.223376e+00	3.767235e-01
4.620614993158398e-05	1.222655e+00	3.730671e-01
4.631114148799296e-05	1.221840e+00	3.666103e-01
4.643768099512457e-05	1.220912e+00	3.573922e-01
4.656408303647835e-05	1.220009e+00	3.480335e-01
4.676310264646324e-05	1.218365e+00	3.358083e-01
4.695212110547501e-05	1.216179e+00	3.300212e-01
4.716528405877796e-05	1.212740e+00	3.316470e-01
4.738864532364154e-05	1.207345e+00	3.381157e-01
4.752479330902034e-05	1.203607e+00	3.433677e-01
4.766519053834621e-05	1.199914e+00	3.491250e-01
4.780507270236541e-05	1.196257e+00	3.537705e-01
4.794150677084701e-05	1.192856e+00	3.569512e-01
4.807556557709704e-05	1.189910e+00	3.609295e-01
4.816542518732488e-05	1.188179e+00	3.669533e-01
4.827523828776535e-05	1.186105e+00	3.790370e-01
4.839182505896914e-05	1.183897e+00	3.950868e-01
4.854055962897691e-05	1.181045e+00	4.170664e-01
4.870796047655570e-05	1.178221e+00	4.389355e-01
4.890913012553194e-05	1.177447e+00	4.565577e-01
4.911157911904670e-05	1.178201e+00	4.599400e-01
4.941169120119197e-05	1.179245e+00	4.476407e-01
4.965409088068717e-05	1.184177e+00	4.367106e-01
4.979674616012394e-05	1.188486e+00	4.318086e-01
4.991497814303109e-05	1.191672e+00	4.292043e-01
5.005307688145508e-05	1.195205e+00	4.281610e-01
5.016344837851681e-05	1.197952e+00	4.281624e-01
5.030648493732377e-05	1.201734e+00	4.285456e-01
5.040536732153777e-05	1.204357e+00	4.288348e-01
5.060313208996577e-05	1.209497e+00	4.293636e-01
5.094467360790651e-05	1.217704e+00	4.296148e-01
5.112547781470951e-05	1.221863e+00	4.251756e-01
5.120183597962184e-05	1.223527e+00	4.193326e-01
5.128937370710082e-05	1.225262e+00	4.099533e-01
5.141294969170226e-05	1.227579e+00	3.940644e-01
5.155325001374692e-05	1.230117e+00	3.751535e-01
5.172582127190398e-05	1.232859e+00	3.549674e-01
5.192403780566823e-05	1.235897e+00	3.420844e-01
5.213539646464601e-05	1.240516e+00	3.426123e-01
5.232745730219304e-05	1.240574e+00	3.460728e-01
5.254325445397478e-05	1.235551e+00	3.480258e-01
5.273173216550448e-05	1.229720e+00	3.492019e-01
5.284895678529489e-05	1.228143e+00	3.518127e-01
5.294793717348307e-05	1.226470e+00	3.531491e-01
5.306733627351675e-05	1.224261e+00	3.541137e-01
5.314956390840026e-05	1.222723e+00	3.548551e-01
5.323461675796438e-05	1.220940e+00	3.557066e-01
5.333670066124739e-05	1.218774e+00	3.569514e-01
5.343073943547468e-05	1.216762e+00	3.582238e-01
5.352005539881923e-05	1.214843e+00	3.594768e-01
5.360934647697051e-05	1.212913e+00	3.606431e-01
5.378792863327308e-05	1.209083e+00	3.624215e-01
5.401804754219758e-05	1.204552e+00	3.645474e-01
5.416584982688776e-05	1.201960e+00	3.670842e-01
5.431302117628108e-05	1.199479e+00	3.713867e-01
5.446559039176080e-05	1.196980e+00	3.770056e-01
5.467420930646953e-05	1.193691e+00	3.844390e-01
5.486810916209796e-05	1.190957e+00	3.891237e-01
5.511119532655062e-05	1.188919e+00	3.930682e-01
5.530233216696685e-05	1.188135e+00	3.967751e-01
5.551031732708514e-05	1.187513e+00	4.017035e-01
5.571751181223791e-05	1.187204e+00	4.061026e-01
5.596675476268138e-05	1.187436e+00	4.090419e-01
5.622313130508170e-05	1.188504e+00	4.094575e-01
5.645780431418708e-05	1.190381e+00	4.088171e-01
5.666726366976877e-05	1.192464e+00	4.081039e-01
5.690118335016496e-05	1.194953e+00	4.075941e-01
5.703105148242182e-05	1.196429e+00	4.081015e-01
5.725788281515602e-05	1.199228e+00	4.136019e-01
5.738835071564443e-05	1.200925e+00	4.190743e-01
5.755803705545680e-05	1.203038e+00	4.267312e-01
5.772383029823235e-05	1.205008e+00	4.330887e-01
5.792698296076017e-05	1.207708e+00	4.380276e-01
5.813352148874624e-05	1.211367e+00	4.414239e-01
5.846916516406840e-05	1.218796e+00	4.503011e-01
5.886428473275109e-05	1.228377e+00	4.597893e-01
5.909265288424312e-05	1.234530e+00	4.609551e-01
5.935070344239357e-05	1.242529e+00	4.598061e-01
5.949906422314024e-05	1.247424e+00	4.585104e-01
5.965618265742717e-05	1.252526e+00	4.568704e-01
5.981173807073697e-05	1.257601e+00	4.557762e-01
6.001501611424293e-05	1.264071e+00	4.550033e-01
6.017341494896821e-05	1.268905e+00	4.541697e-01
6.031618708689289e-05	1.273128e+00	4.527516e-01
6.046784350568553e-05	1.277500e+00	4.507340e-01
6.065459418516528e-05	1.282714e+00	4.483580e-01
6.088011458142359e-05	1.288651e+00	4.458828e-01
6.112570804139047e-05	1.294343e+00	4.406221e-01
6.126784744683667e-05	1.297148e+00	4.327680e-01
6.142016499864713e-05	1.299961e+00	4.196478e-01
6.156947973124210e-05	1.302565e+00	4.056890e-01
6.173791982068305e-05	1.305043e+00	3.923971e-01
6.195605208709543e-05	1.308806e+00	3.862344e-01
6.220543211731287e-05	1.313735e+00	3.962003e-01
6.239573857742378e-05	1.311320e+00	4.081188e-01
6.254590230620896e-05	1.308230e+00	4.203791e-01
6.266024340742333e-05	1.306421e+00	4.303415e-01
6.277486652275579e-05	1.305407e+00	4.396004e-01
6.286852208280563e-05	1.304989e+00	4.454447e-01
6.296115461525254e-05	1.304569e+00	4.483058e-01
6.306615170505213e-05	1.303918e+00	4.469424e-01
6.323944885511559e-05	1.303559e+00	4.379350e-01
6.339659124917566e-05	1.304210e+00	4.257229e-01
6.351760217967442e-05	1.304822e+00	4.143694e-01
6.364132868485826e-05	1.305400e+00	4.028136e-01
6.377184005490259e-05	1.306014e+00	3.926888e-01
6.389840352500344e-05	1.306471e+00	3.865651e-01
6.402885884580166e-05	1.306782e+00	3.859893e-01
6.418671324332326e-05	1.306836e+00	3.929982e-01
6.436546155935843e-05	1.305197e+00	4.063130e-01
6.449011152538409e-05	1.303496e+00	4.177039e-01
6.462220014861497e-05	1.302052e+00	4.306577e-01
6.473057766511810e-05	1.301066e+00	4.402593e-01
6.483972753546722e-05	1.300259e+00	4.475313e-01
6.496207228305382e-05	1.299335e+00	4.503821e-01
6.515309856100780e-05	1.297992e+00	4.428308e-01
6.541316515512324e-05	1.298831e+00	4.206464e-01
6.555106489429832e-05	1.300400e+00	4.060971e-01
6.568108469081583e-05	1.301377e+00	3.920017e-01
6.581580706970528e-05	1.302230e+00	3.806650e-01
6.594598829563583e-05	1.302758e+00	3.751782e-01
6.608726324238883e-05	1.303094e+00	3.771306e-01
6.625547194129153e-05	1.302427e+00	3.873689e-01
6.641771084380007e-05	1.300109e+00	4.013527e-01
6.654086696522832e-05	1.298099e+00	4.136356e-01
6.666709757155415e-05	1.296422e+00	4.263432e-01
6.677184316056002e-05	1.295287e+00	4.354568e-01
6.687701206867594e-05	1.294254e+00	4.416535e-01
6.700435377054913e-05	1.293186e+00	4.448539e-01
6.718094845946829e-05	1.292776e+00	4.461150e-01
6.733007313123245e-05	1.293178e+00	4.466356e-01
6.750105563689581e-05	1.293689e+00	4.466875e-01
6.770832513817663e-05	1.294798e+00	4.466855e-01
6.795852107406733e-05	1.296859e+00	4.473288e-01
6.818180119397526e-05	1.299419e+00	4.499187e-01
6.845132713012865e-05	1.302702e+00	4.554405e-01
6.868413255600218e-05	1.305675e+00	4.607221e-01
6.886926437408223e-05	1.308242e+00	4.634151e-01
6.905994597737466e-05	1.311222e+00	4.614884e-01
6.918804770954107e-05	1.313348e+00	4.537749e-01
6.930403829070406e-05	1.315273e+00	4.406127e-01
6.943320907086652e-05	1.317558e+00	4.221676e-01
6.956091718151839e-05	1.319799e+00	4.029505e-01
6.971790738873432e-05	1.322172e+00	3.820965e-01
6.990156270478779e-05	1.325317e+00	3.690126e-01
7.010842662656739e-05	1.329898e+00	3.752077e-01
7.029620324929190e-05	1.329117e+00	3.946922e-01
7.044486213168041e-05	1.325761e+00	4.171725e-01
7.056034027896194e-05	1.322847e+00	4.368973e-01
7.068024859637730e-05	1.320715e+00	4.574676e-01
7.076805372267886e-05	1.319820e+00	4.708978e-01
7.085708384911595e-05	1.319257e+00	4.814029e-01
7.093826218565329e-05	1.318635e+00	4.860132e-01
7.110061885872796e-05	1.318243e+00	4.849675e-01
7.127126726359498e-05	1.318738e+00	4.752812e-01
7.145305453207910e-05	1.320273e+00	4.591045e-01
7.158744220527036e-05	1.322224e+00	4.461549e-01
7.170292640221121e-05	1.323907e+00	4.356518e-01
7.181769989658876e-05	1.325670e+00	4.278480e-01
7.196098204186463e-05	1.327735e+00	4.223519e-01
7.208831188246146e-05	1.329189e+00	4.191356e-01
7.221513663708043e-05	1.330220e+00	4.139917e-01
7.233330627529931e-05	1.330989e+00	4.064237e-01
7.248527684959774e-05	1.332065e+00	3.952330e-01
7.271392313525462e-05	1.332942e+00	3.795990e-01
7.291980468685205e-05	1.332492e+00	3.720035e-01
7.314167842715298e-05	1.330720e+00	3.774661e-01
7.338015084381216e-05	1.326029e+00	3.963621e-01
7.353618278199625e-05	1.322692e+00	4.140807e-01
7.365920258354887e-05	1.320079e+00	4.283516e-01
7.379072509516331e-05	1.317456e+00	4.406271e-01
7.393773185660306e-05	1.314969e+00	4.483814e-01
7.409551647397076e-05	1.313292e+00	4.498862e-01
7.428059738886650e-05	1.312738e+00	4.467257e-01
7.444688007017430e-05	1.312624e+00	4.414262e-01
7.462741753477614e-05	1.312697e+00	4.347591e-01
7.478069214635161e-05	1.313090e+00	4.300604e-01
7.491765178012036e-05	1.313582e+00	4.275561e-01
7.505406576523256e-05	1.313933e+00	4.261519e-01
7.512230738815194e-05	1.314052e+00	4.251092e-01
7.518792926793747e-05	1.314219e+00	4.234376e-01
7.525760866520220e-05	1.314377e+00	4.210086e-01
7.534557692627008e-05	1.314583e+00	4.173172e-01
7.543275494385471e-05	1.314746e+00	4.131971e-01
7.556944422655071e-05	1.315012e+00	4.067482e-01
7.576157896817106e-05	1.315404e+00	3.995515e-01
7.596655024651901e-05	1.315388e+00	3.952124e-01
7.618898853665410e-05	1.314061e+00	3.920510e-01
7.634553039882916e-05	1.312424e+00	3.888541e-01
7.653331711226441e-05	1.310414e+00	3.842805e-01
7.673381098219143e-05	1.308151e+00	3.801838e-01
7.694314384041390e-05	1.305464e+00	3.778458e-01
7.720429249834076e-05	1.301204e+00	3.761794e-01
7.739256504598605e-05	1.297503e+00	3.743586e-01
7.760468640077279e-05	1.293291e+00	3.720302e-01
7.778701287217690e-05	1.289630e+00	3.706098e-01
7.800226378468080e-05	1.285108e+00	3.714274e-01
7.811021970921710e-05	1.282802e+00	3.760853e-01
7.819897628735905e-05	1.280891e+00	3.849692e-01
7.827911734588815e-05	1.279101e+00	3.965226e-01
7.835859020497720e-05	1.277365e+00	4.103917e-01
7.845596098318510e-05	1.275230e+00	4.290343e-01
7.860086124510668e-05	1.271940e+00	4.564027e-01
7.875198108580838e-05	1.269110e+00	4.807055e-01
7.891356839157776e-05	1.268339e+00	4.974072e-01
7.910211272304520e-05	1.269536e+00	5.030112e-01
7.930341100074793e-05	1.270065e+00	4.965948e-01
7.951484484714065e-05	1.271608e+00	4.851584e-01
7.968300931393240e-05	1.275856e+00	4.778389e-01
7.982690614705150e-05	1.280039e+00	4.731231e-01
7.996818036683744e-05	1.284316e+00	4.711308e-01
8.013058633598718e-05	1.289199e+00	4.717703e-01
8.024287452706770e-05	1.292519e+00	4.734960e-01
8.033976279287714e-05	1.295483e+00	4.757324e-01
8.045465451529884e-05	1.299152e+00	4.788906e-01
8.061279667212689e-05	1.304181e+00	4.831685e-01
8.096160601454157e-05	1.315281e+00	4.884672e-01
8.111926020864370e-05	1.320327e+00	4.863079e-01
8.129436704017772e-05	1.326074e+00	4.791616e-01
8.145334094653997e-05	1.331470e+00	4.699427e-01
8.160698864843110e-05	1.336591e+00	4.604038e-01
8.176785778378342e-05	1.341707e+00	4.524831e-01
8.197961730753373e-05	1.348038e+00	4.486539e-01
8.219309827658861e-05	1.353967e+00	4.541762e-01
8.243572903772338e-05	1.358517e+00	4.673573e-01
8.257346237472614e-05	1.360369e+00	4.761681e-01
8.271570267347053e-05	1.362562e+00	4.851364e-01
8.284658428696876e-05	1.364502e+00	4.909907e-01
8.299403967593982e-05	1.366862e+00	4.935632e-01
8.310812489663317e-05	1.368937e+00	4.915371e-01
8.320778275965019e-05	1.370865e+00	4.860808e-01
8.330846386501839e-05	1.372880e+00	4.777929e-01
8.341519176449671e-05	1.375073e+00	4.671924e-01
8.353139937152646e-05	1.377498e+00	4.548938e-01
8.366089380143885e-05	1.380094e+00	4.421228e-01
8.383114916867899e-05	1.383385e+00	4.296475e-01
8.398484775300755e-05	1.386172e+00	4.249053e-01
8.419047610271679e-05	1.388778e+00	4.253219e-01
8.436902897039943e-05	1.391035e+00	4.287059e-01
8.456218980894911e-05	1.391623e+00	4.317948e-01
8.478326601485872e-05	1.389302e+00	4.327144e-01
8.492625648605656e-05	1.387903e+00	4.331234e-01
8.504991776015546e-05	1.387305e+00	4.339560e-01
8.515446421269803e-05	1.386936e+00	4.352489e-01
8.523804525575112e-05	1.386540e+00	4.367490e-01
8.533077894059379e-05	1.386006e+00	4.387950e-01
8.542860253047351e-05	1.385420e+00	4.412282e-01
8.552668380499849e-05	1.384832e+00	4.437872e-01
8.562422912341514e-05	1.384230e+00	4.462181e-01
8.574613738484665e-05	1.383462e+00	4.486119e-01
8.596264942240206e-05	1.382339e+00	4.507196e-01
8.610117157993045e-05	1.381774e+00	4.487212e-01
8.623309199717290e-05	1.381282e+00	4.421294e-01
8.635816612374931e-05	1.381020e+00	4.325577e-01
8.647989335972036e-05	1.380867e+00	4.215858e-01
8.660849296435966e-05	1.380736e+00	4.100681e-01
